order_id,customer_id,order_date,product_category,quantity,unit_price,region,is_returned,total_value
01c65077-4e79-4ac7-9e08-3175985d17be,2415,2023-03-17,Books,10,320.77,Africa,False,3207.7
65737087-de20-41de-ba3c-aabf920757fd,4734,2023-03-18,Electronics,4,246.47,Europe,False,985.88
84f80ae4-158c-4ff1-ba6d-276981ce61df,4720,2023-03-31,Books,4,278.35,Europe,False,1113.4
db260c9e-5646-43c5-9771-d3ba98db7025,3152,2024-08-08,Clothing,2,56.25,Asia,False,112.5
88c3535a-9e7c-4ee2-bb30-52804b0bc0fc,2964,2023-05-05,Home Appliances,3,250.08,Africa,False,750.24
ef77b009-1189-4c8b-9701-9ae49045d61d,2958,2023-05-24,Books,9,351.07,Africa,False,3159.63
2811c79e-3fda-45a1-b0a4-b07a153ff5f7,1690,2023-09-28,Books,6,135.28,Asia,False,811.68
495626bb-d2a7-4554-ae62-25e05aa7a838,4187,2023-11-13,Home Appliances,6,381.33,Africa,False,2287.98
34e4cbe6-6be9-49f8-9be7-d427f8e1185c,1638,2024-02-16,Clothing,7,268.08,South America,False,1876.56
aa489062-668e-425c-a9f9-620c452aaea2,1789,2023-12-26,Home Appliances,6,389.95,Asia,False,2339.7
812799a5-372a-410b-a182-3dd2d4e72afa,2420,2024-09-27,Books,8,5.27,South America,False,42.16
479c3c80-f1e6-4cce-8078-8d41e1d3ce4f,2078,2023-09-18,Books,2,199.14,South America,False,398.28
3a2437a0-10d2-41ac-9d87-6f47012d700f,4196,2024-08-30,Clothing,4,244.13,Asia,False,976.52
40a4d05f-2be4-4770-8bf7-d376cbf4ffe5,4924,2024-02-15,Books,3,192.15,South America,False,576.45
69420d02-d0e1-459a-97cf-425e0fec2cb3,4285,2024-01-15,Toys,2,251.41,South America,False,502.82
961af68d-dc34-4f0d-9e3d-b20dbe71e357,1198,2024-08-06,Electronics,2,10.96,Asia,False,21.92
579ba58f-463f-4b21-bb76-78a1f4f60821,4974,2025-01-01,Toys,5,381.02,Africa,False,1905.1
3bf86fc4-ca6f-4651-8649-c863d51ed9a5,3921,2023-04-15,Electronics,8,303.3,Europe,False,2426.4
9819be2c-b3a0-4b58-b650-c6b81464007a,3838,2024-12-21,Home Appliances,5,481.98,Africa,False,2409.9
1c47c72d-005e-44c8-933b-1dff0d2e221a,3929,2023-11-07,Toys,7,153.64,North America,False,1075.48
1250fa9c-1baa-4086-9416-5e0cf922dde6,4872,2023-10-05,Electronics,1,420.09,Europe,False,420.09
368556c1-5003-4664-b37e-a98bc8478d71,3810,2024-08-22,Toys,9,476.43,Asia,False,4287.87
8665b5ee-7b2b-4482-bbdb-a1eda99a4cdf,3508,2024-07-01,Groceries,2,190.08,South America,False,380.16
0c8930e4-6a64-4b0b-b2db-5d1573ea486f,3543,2023-03-27,Toys,1,396.37,Africa,False,396.37
4b010931-e2c8-4d58-88c8-6af918b10505,2428,2024-10-12,Clothing,9,325.42,North America,False,2928.78
0a14d933-1b92-444f-a6a9-4640e0dfb670,2400,2024-08-27,Home Appliances,4,26.9,South America,False,107.6
1a684eb5-4c60-4976-afce-6ece227547d1,2631,2024-07-15,Groceries,6,125.96,North America,False,755.76
bfc7e915-1e6d-4378-a34d-4aa7308743a9,3773,2023-04-12,Books,4,365.64,Asia,False,1462.56
4f0caf9e-370a-4d12-a8af-b78c5ed388cd,4379,2023-10-12,Home Appliances,2,260.69,North America,False,521.38
72e529ac-bb72-468e-b3c3-f2e1d702f893,4035,2024-05-23,Electronics,7,265.14,Europe,False,1855.98
a2a0d307-f7d4-43e5-83f0-6db0cbcef896,1821,2023-05-23,Electronics,3,248.21,Asia,False,744.63
2647e767-1149-4b1d-8672-9d6834f35bcb,1671,2023-08-21,Groceries,9,344.35,South America,False,3099.15
a428e0a4-1748-48d7-a0cf-0d79dcc8cdae,4669,2024-09-23,Clothing,6,180.51,North America,False,1083.06
bac006f1-1ce6-4763-8851-3049303af4fd,3413,2024-12-30,Toys,9,373.04,North America,False,3357.36
82de273d-dd59-48ec-beef-4c8f6f06098a,2672,2024-10-05,Groceries,5,319.98,South America,False,1599.9
5ed1b813-cb40-4ba1-9d5c-9e0695baec5d,3937,2023-01-17,Clothing,7,354.82,North America,False,2483.74
cfe14b91-e6b5-41b1-8666-6aa4643474eb,4095,2024-06-28,Electronics,7,124.08,Asia,False,868.56
4b7283c1-e8bd-4b0b-ac1d-d649bbb57f65,2399,2024-01-24,Electronics,7,456.6,Europe,False,3196.2
dc6d2a4d-ad68-49a0-9d99-6b5cc4a1dd04,4038,2023-07-01,Electronics,3,344.47,North America,False,1033.41
37c85ecf-9b68-4035-819a-9a0248a774bc,1147,2024-11-12,Home Appliances,1,403.14,Africa,False,403.14
fbfa5b7f-fa43-41ef-99ef-869e7cf85372,2798,2024-08-08,Toys,9,117.8,Europe,False,1060.2
7c9e3045-d24c-4e7a-be64-66236a83344b,2229,2024-10-27,Groceries,7,477.4,Asia,False,3341.8
821202d1-fb20-40c9-ac16-f7511e11b79a,4688,2024-03-03,Clothing,5,452.46,Europe,False,2262.3
2ec51268-8e32-4a63-b4e2-d2cb74897cae,3406,2023-06-23,Electronics,7,109.54,North America,False,766.78
14e19e09-756e-477b-a75c-b9d77facb524,1937,2024-01-10,Groceries,6,397.12,South America,False,2382.72
c8fd5930-b6b0-4cd9-b2b0-3390e3de96bf,3114,2023-08-27,Books,3,450.11,Asia,False,1350.33
0a81e9b2-7f15-41ad-a1b0-914d1d59705b,2289,2023-11-13,Clothing,10,478.63,Asia,False,4786.3
1a78d8bf-7a52-42e8-b1a6-4acaf5a25900,1505,2023-04-22,Home Appliances,8,103.98,Asia,False,831.84
f3b9f9b4-9ea3-4170-92d5-81f5ed46aaa8,1288,2024-07-20,Books,9,77.35,Africa,False,696.15
8203ed0a-c677-43cb-a88e-5d97134e5799,3050,2024-07-30,Home Appliances,8,388.22,Europe,False,3105.76
1e010623-ce7f-4f25-a87b-7069416c4bed,4594,2024-03-09,Clothing,6,171.34,Africa,False,1028.04
620d7846-f982-4e94-a1e8-13050785e8cc,1412,2024-08-23,Books,7,411.92,South America,False,2883.44
bf07b12a-347f-46cb-a78d-dbd30e66c583,2116,2023-11-23,Toys,3,164.53,Africa,False,493.59
a10baf06-369c-4d2d-8476-670a9ecd02c8,3190,2023-11-11,Electronics,3,153.55,Asia,False,460.65
83706a22-c5b7-4fb6-9621-36d2141c13db,2941,2023-03-23,Books,3,39.55,Europe,False,118.65
69bc6cfb-bd3e-4efb-8d6d-c8047003d665,3542,2023-08-01,Clothing,9,41.88,North America,False,376.92
47f780d6-b669-4f2c-8aa8-1e2221900827,3351,2023-02-09,Clothing,5,329.96,Asia,False,1649.8
118a7883-b391-4717-8c90-64fa29b0705a,2972,2023-03-27,Books,10,134.85,Africa,False,1348.5
c2aa6d4b-71ba-4379-be8a-78643db64521,2855,2023-12-21,Electronics,10,172.54,Europe,False,1725.4
54802811-7885-426e-977d-61d95647e89f,4229,2024-01-12,Home Appliances,5,347.83,South America,True,1739.15
441450a5-f5ea-4798-8895-8aa0b32178f1,1943,2023-02-06,Groceries,7,494.25,Asia,False,3459.75
39136086-b924-42cf-95b2-a257bcbd623b,3512,2024-12-21,Home Appliances,10,152.78,Asia,True,1527.8
02bc6a06-ce46-490f-bed9-1db9069e0ebe,3482,2024-10-10,Electronics,4,272.79,South America,False,1091.16
8c9af88b-e467-4ab7-9584-05f44b43db65,4465,2023-04-13,Groceries,1,52.26,Africa,False,52.26
d7ac882e-3f1c-4362-9b09-cfa3e797c893,1093,2023-04-07,Books,10,175.54,North America,False,1755.4
94f0a8e2-6f17-4ddc-aa54-6d187912cbac,4985,2023-06-26,Groceries,2,147.74,North America,False,295.48
40542d34-9ccc-46ce-823b-6d883f314720,2441,2023-05-19,Electronics,4,380.42,South America,False,1521.68
55fdba25-1a48-4110-9d87-7ffcf79d033a,1343,2023-02-04,Electronics,9,435.94,North America,False,3923.46
c98c5f72-061d-4cac-89e6-24751db08267,3925,2024-08-14,Electronics,6,248.77,Africa,False,1492.62
deb54955-c849-4a52-9c68-e6d75508d32e,4867,2024-08-25,Toys,1,106.11,Africa,False,106.11
4f1bfa2b-d10a-4b8c-be55-b9c9e178123b,2390,2023-07-29,Electronics,9,390.43,Africa,False,3513.87
0a638927-427b-4058-a6c6-d3bf4b683789,3949,2023-05-15,Groceries,8,103.43,Asia,False,827.44
4bb889e2-54fc-4e4a-9b1f-7bea7311d4bf,1792,2024-02-24,Electronics,4,107.79,Africa,False,431.16
ec08567a-adff-4a85-b955-fbf7e05de27d,2636,2024-08-16,Groceries,3,280.75,Europe,True,842.25
3d2276b5-03b6-4dd4-8214-b278e22f5a22,2824,2024-12-13,Electronics,4,178.31,Africa,False,713.24
8459e4d0-6832-4b6b-9311-e30d06959fda,3574,2024-03-29,Electronics,6,473.39,Europe,False,2840.34
9cf97d47-49e7-4344-a2be-c4aef8e4c249,2701,2023-12-06,Electronics,4,440.1,North America,False,1760.4
fc22863b-b305-4b8f-a3e3-8d76cd510232,4208,2024-04-19,Electronics,2,332.65,Asia,False,665.3
49c6662c-65d0-4a96-b3ef-65e7b9ff1f57,4496,2023-07-15,Books,1,74.11,South America,False,74.11
55da64f1-652f-4e07-bbee-2408c5b7025d,4427,2023-08-18,Clothing,4,165.58,South America,False,662.32
858cacbc-34b9-401b-b45d-e53ee6d75417,3319,2024-07-02,Home Appliances,9,182.47,Europe,True,1642.23
d3e147f1-5e3b-479d-bc5e-19408222d485,1726,2024-09-10,Toys,3,292.64,North America,False,877.92
3240e1c0-18af-42bc-a146-3af90a881ef2,1129,2023-02-16,Clothing,7,266.39,North America,False,1864.73
8e893bd9-e7f5-4503-be52-3fa12af05e43,3970,2024-07-28,Books,1,256.3,Asia,False,256.3
42670850-0b15-4d83-a6b0-0230edd06772,2676,2023-07-03,Toys,7,253.08,North America,False,1771.56
d37ca433-c8b6-4817-aad9-36bb6e899338,3928,2023-09-13,Home Appliances,2,179.7,Asia,False,359.4
5422ffb1-b1c9-4d18-9b16-b15330377758,2807,2024-02-08,Toys,6,7.25,Africa,False,43.5
c32a54c8-ebfb-4208-9712-0fab2dafcff6,3605,2023-11-21,Electronics,7,338.72,Asia,False,2371.04
097462dd-6ae6-44fe-80fc-61677cebbf00,1530,2024-10-16,Clothing,2,347.27,South America,False,694.54
b1308860-8639-4f2b-a450-59a2ce97fdac,2633,2023-01-23,Clothing,3,467.25,South America,False,1401.75
d06cd33a-a61a-4c08-9047-65362cbcf189,1430,2023-05-26,Books,6,330.3,Africa,False,1981.8
7767298d-744c-402b-ae78-5a7656068e34,4412,2023-09-16,Electronics,4,118.63,Europe,False,474.52
244a06ba-dc2a-4f34-89c4-092d1edf8a53,2642,2023-08-22,Books,8,54.82,Africa,False,438.56
3ea3520c-d237-4211-b624-62d54bbcdb13,2499,2024-01-13,Home Appliances,9,215.95,North America,False,1943.55
7b8f7de3-45ea-46c0-a7bd-aca52b9c37d9,2796,2024-01-16,Toys,4,305.62,Africa,False,1222.48
3541f8b5-b223-4342-bb46-9664fdb51a47,3444,2023-07-31,Clothing,9,85.71,Africa,False,771.39
5db546d0-f906-42fd-aeb2-86a5f3ca088c,2672,2023-12-28,Books,5,236.44,South America,False,1182.2
6e05262f-3afd-4f1e-bf3c-ed542ca3edb2,4037,2024-11-23,Books,5,235.28,North America,False,1176.4
0db0516b-7058-4fdf-99e2-fabae226604f,1687,2024-07-05,Electronics,5,133.26,North America,False,666.3
2af76a05-fac5-49b6-a1f5-dffd645833f1,4148,2024-04-04,Groceries,1,375.18,North America,False,375.18
a3e86908-f0bb-4e29-87bb-0e1cb2fcc25a,3710,2024-05-17,Electronics,10,371.15,North America,False,3711.5
c973c18c-556c-4b36-9b25-08cebfca462e,4410,2023-12-11,Groceries,8,431.45,Asia,True,3451.6
ea3ab596-04fd-4fa1-8ec2-120ee52c142d,3109,2023-12-25,Clothing,4,453.78,North America,False,1815.12
156e2595-851b-4f5c-b208-73f165e416d8,2683,2023-12-31,Electronics,5,69.05,North America,False,345.25
280f2b0c-73bc-461a-8da9-3a7c20d85f2d,3210,2024-07-13,Clothing,8,421.14,South America,False,3369.12
49296419-939b-4e4b-8766-e567e0798f0e,1847,2024-11-21,Electronics,1,14.49,Africa,False,14.49
66cde48f-9ac7-4512-94cf-32d16636d8b0,4347,2024-08-10,Toys,10,69.69,Africa,False,696.9
10c7e4c9-0e59-47b6-be94-aed0f23f1ae2,2699,2024-06-11,Groceries,6,82.63,North America,False,495.78
bcd1ded6-d368-4ddb-af33-02c3233aeee6,1782,2023-03-03,Electronics,10,468.32,South America,False,4683.2
9d1bd56e-0d30-4275-952b-f8236cd06283,2237,2024-05-09,Electronics,9,462.52,South America,False,4162.68
4e81e2ea-e6c4-4d75-8c3e-1c13ac32c1b3,3497,2024-08-17,Home Appliances,9,88.77,North America,False,798.93
507b27ac-8109-47e2-87cf-afb6a4fa0ee5,2711,2023-02-12,Toys,7,311.41,South America,False,2179.87
87dcaacb-9829-4a6b-a444-0c35a53e0a84,1420,2023-04-06,Groceries,8,311.18,South America,False,2489.44
92f4933c-2557-46ad-b04e-cb6a95e684e8,1172,2024-05-03,Clothing,1,135.39,North America,False,135.39
a762e121-61d0-4ef9-9239-808d8c4430cd,4164,2024-04-27,Clothing,5,399.59,South America,False,1997.95
fe4bdb7c-b5a3-44a2-9084-5247c09ea1ae,3776,2024-12-08,Toys,2,186.44,Europe,False,372.88
e49f5ef7-101b-4997-a609-ddb923ab84e8,4170,2024-05-25,Electronics,4,173.41,Africa,False,693.64
e23f3a69-0131-4775-a18f-7c52cd2a27b8,1349,2024-09-18,Clothing,1,341.07,South America,False,341.07
5485f9a8-cc3b-4f7f-ba10-de2926037b0d,1794,2024-02-15,Electronics,2,319.09,South America,False,638.18
84b709e1-b1b0-440c-bd91-383eff09f985,4360,2023-08-11,Electronics,1,278.65,North America,False,278.65
1b37e6f1-c0e1-43c9-a8b5-7da2c2259ffb,1944,2023-04-14,Toys,10,386.34,Asia,False,3863.4
e6652a19-1d4d-4e19-bf5d-1c3f99c58105,2792,2024-07-13,Electronics,8,110.3,South America,False,882.4
b9c2bf66-e1f2-4bfc-9a72-01723de37aa4,1560,2024-01-02,Clothing,7,90.78,Europe,False,635.46
daf4bb6a-4cc9-4741-a844-0be75967f40c,1117,2024-03-21,Toys,5,453.21,Europe,True,2266.05
7fcb89d5-bbf0-4718-97ab-7ce3110c4317,3024,2023-02-02,Toys,7,248.07,Europe,False,1736.49
7bdd8b4d-9b31-434f-b079-2cd2dedcb103,3230,2023-05-05,Clothing,9,210.92,Asia,False,1898.28
7345d7c2-2521-4422-94a1-f595046ab823,2122,2024-04-25,Home Appliances,4,496.8,North America,False,1987.2
f05769ae-4b53-4663-94dc-c6976a4b7214,2944,2024-10-19,Home Appliances,6,123.92,Africa,False,743.52
4751c3c2-8599-4b55-9ffb-9c8effde0b4b,4388,2023-10-14,Books,4,481.64,South America,False,1926.56
90fa71cb-454d-44b1-b621-385c337e8998,1413,2024-05-06,Electronics,3,266.36,Asia,False,799.08
f3ba4e74-9913-4845-bacb-f749883d6af9,4053,2024-09-15,Toys,8,177.03,Europe,False,1416.24
876ca310-4d64-4ca2-aed5-ed670d01f0fd,3240,2023-08-18,Toys,1,89.55,South America,False,89.55
80535ff1-5000-46c7-96eb-f1d65432c092,4829,2023-12-27,Books,7,487.73,Europe,False,3414.11
496e8c67-dd33-4c77-967e-f3026ac79ac7,2161,2024-11-10,Clothing,7,220.58,Asia,False,1544.06
0d2c2127-3c5b-467f-a688-0045a43cb42b,1217,2023-09-25,Electronics,2,485.11,Europe,False,970.22
3c5cf0b3-753d-4f7e-9bdf-4b16b7a05f8e,4491,2023-04-27,Toys,9,278.01,Europe,False,2502.09
c8f40ce1-8f79-4d59-a7c3-da71598e9e66,1541,2023-10-20,Clothing,3,343.67,South America,False,1031.01
2fe7cf04-9aa8-4868-9073-90bdccbdb66e,4232,2024-04-21,Books,6,474.97,Asia,False,2849.82
24d6d6c8-c272-4f6d-ae79-1c5db001e44e,3525,2024-04-27,Home Appliances,2,214.73,Asia,False,429.46
f3c37108-b1cc-4e08-b3e9-2175e9c8b9b6,4393,2023-08-24,Clothing,6,115.12,Europe,False,690.72
235ccf93-b357-42a6-ad81-a3d2065a2669,2798,2023-03-30,Toys,2,198.2,South America,False,396.4
5a84de10-c9ba-4b18-bf33-fc274a7243ab,1541,2024-03-01,Toys,4,81.02,Africa,False,324.08
be64c532-7898-4505-9cf1-0b121d9f6627,3110,2024-02-01,Groceries,5,95.33,Europe,False,476.65
403eb2f1-641f-43a4-b69d-52b7a26bdf38,1173,2023-04-16,Toys,10,244.39,Africa,True,2443.9
bfb5eddb-05fc-440f-b7ed-7d40e4bb468c,2028,2023-04-29,Clothing,1,7.58,Asia,False,7.58
8544a404-764b-445e-bd36-ab41ccd20e14,3161,2024-06-06,Toys,7,282.94,Europe,False,1980.58
dc2a9860-3f3d-4a93-8c0d-53a3716ec768,2053,2023-10-05,Groceries,7,451.03,Africa,False,3157.21
7f2a3a1c-daee-4079-99ef-f87624d1d919,1820,2024-10-22,Electronics,9,160.54,Africa,False,1444.86
a1813970-016c-4a4e-9ce2-1a91f19358c2,2931,2024-10-20,Electronics,1,78.11,Europe,False,78.11
bfe673cb-8f30-4aba-93e8-f47ea8257f45,1389,2023-03-14,Toys,4,272.84,North America,False,1091.36
304b2eab-db14-457f-bc2e-3414eaa03ccf,2561,2024-03-03,Toys,8,20.83,Asia,False,166.64
78e78de0-d962-47f7-a275-6c7d2fa00ba7,3520,2023-10-22,Home Appliances,10,126.63,Asia,False,1266.3
c01f6040-c9ac-4711-8ec3-7d936628cf90,4999,2023-06-21,Books,9,184.9,South America,False,1664.1
44b7b51c-6fcb-4d36-afdb-b957c9a40e34,4717,2023-05-31,Groceries,7,302.55,Europe,False,2117.85
f76ba221-4ee7-4567-9815-0281aafa0043,1216,2024-10-01,Toys,4,240.28,North America,False,961.12
bcc1000a-226e-4d11-a96a-65982f797c05,3067,2023-04-12,Books,10,252.21,Africa,False,2522.1
0d620903-9752-49a6-9578-dffcba9cff9c,3601,2024-04-09,Clothing,4,479.85,Africa,False,1919.4
cf8413eb-23af-4934-9fc6-5b5d9d81568a,4872,2023-03-25,Home Appliances,1,284.73,Africa,False,284.73
ab85884e-15e6-428d-83dc-3f53b8f2350b,2899,2023-02-14,Groceries,9,347.51,Asia,False,3127.59
d594de5b-0776-462e-9cd4-b2c8379c3ba3,1370,2024-06-16,Home Appliances,4,242.82,Africa,False,971.28
585c6c43-0e48-4620-8f8d-814ea11c855b,1149,2023-07-06,Electronics,4,379.92,Asia,False,1519.68
dcf58138-0bb4-4641-9de5-74f1339d7e2a,2436,2023-10-30,Home Appliances,2,439.92,Africa,True,879.84
2d7cc423-bb6f-4ac5-af1e-74c8f542ab07,2160,2024-08-25,Clothing,9,147.11,Africa,False,1323.99
22d971a0-c297-4e6e-9509-535fd3780800,2227,2023-02-27,Groceries,4,103.71,Africa,False,414.84
333dcd13-aa7f-4981-b57a-55366faa4670,4014,2024-12-10,Electronics,5,17.24,North America,False,86.2
2c41ad86-9674-404e-bb67-12ae5699bc10,2984,2025-01-05,Electronics,7,296.39,Asia,False,2074.73
933719af-ec1b-4cd8-bd90-2534eb817c99,1001,2023-04-25,Home Appliances,9,386.53,Europe,False,3478.77
717d92a6-c914-4c7c-b15d-104128e2db02,3275,2023-05-29,Books,10,185.88,South America,False,1858.8
a3f229bb-a47b-4e78-a0dc-615b8348ee4d,3200,2024-01-30,Electronics,8,53.44,Africa,False,427.52
e512df71-7afb-4839-a2d9-9a53e5f04114,2340,2024-10-30,Toys,2,73.02,South America,True,146.04
8f26c6b0-640e-44e2-af7f-4c767587d5c7,2176,2024-11-06,Clothing,7,488.89,South America,False,3422.23
fcff2471-2318-4c33-bd7f-e89b30e0df33,3006,2023-07-08,Toys,4,230.49,Africa,False,921.96
4deed188-68a1-4bfb-8b47-e7ccf13d895e,4286,2023-04-07,Toys,4,35.53,South America,True,142.12
3c406193-e8a8-44ae-b9d4-a901d63b590d,3783,2023-09-12,Groceries,7,247.1,Europe,False,1729.7
7f9fdccb-12ce-4789-8e52-5e3c5c945f82,2182,2023-03-08,Books,2,123.26,Europe,False,246.52
52c61fe8-e48c-4dfd-b646-5306d21324f1,1628,2023-06-17,Clothing,1,285.46,South America,False,285.46
d6a41d6b-83ad-4723-abdc-00a1a2104a1a,4209,2024-12-23,Books,10,396.56,Africa,False,3965.6
82b4b8c5-02f0-4079-a461-dadb363888e2,2458,2023-01-10,Books,2,124.68,Asia,False,249.36
a834a592-3e2a-4bf1-88fd-6b188ad96f5a,1218,2023-03-14,Electronics,3,289.96,North America,True,869.88
88b0fce4-b560-4164-a5a4-36a0cf70016a,3836,2023-01-31,Clothing,10,61.62,Africa,False,616.2
450775bf-bec5-4697-88c5-3c37b25a39c5,1271,2023-01-10,Toys,5,366.2,Asia,False,1831.0
22fd78ad-188e-405f-a3f9-f08fe095be59,1075,2024-03-09,Books,3,186.96,Asia,False,560.88
3d8b719f-8835-4f29-a76a-00ee89136d56,1511,2023-04-28,Clothing,2,360.33,Africa,False,720.66
410b1e71-772f-4caa-81d8-02e4bc8db6ed,1379,2024-01-20,Groceries,7,349.38,Europe,False,2445.66
6bb13c39-54ee-4bee-aecd-be250cd782cf,3678,2023-08-24,Toys,2,170.59,North America,False,341.18
60a51455-c336-4d11-83e6-ba63392b9b3b,1867,2023-11-13,Groceries,9,179.06,Africa,True,1611.54
f62e168f-1366-4072-ae81-854a5fca7580,3074,2024-12-08,Home Appliances,2,233.37,Africa,True,466.74
43f56e47-4ac1-4f98-8763-64f7c8f26df4,4160,2024-12-20,Home Appliances,10,235.03,North America,False,2350.3
336e6cb5-313b-43d2-836c-edabfeedde05,3702,2024-04-29,Clothing,5,116.05,Africa,False,580.25
e903569a-b2be-4263-b228-5fa943de78f5,2029,2024-12-14,Home Appliances,9,248.05,Africa,True,2232.45
5907833c-eef9-46c7-b146-317e5403da4e,3958,2023-09-04,Electronics,7,418.27,North America,False,2927.89
e3d105e1-c907-4e3e-945a-e9ce8e87cfe7,1111,2023-08-29,Electronics,9,498.97,Africa,False,4490.73
18e393b0-6131-46d5-a5c7-870725f4d10b,1049,2024-03-01,Toys,2,287.57,South America,False,575.14
0e41ac8e-1cf8-442c-883e-8d1ab2218567,4707,2023-08-03,Books,5,71.08,Africa,False,355.4
1be778bd-3b96-4133-9178-6f61d47ef66a,2956,2024-12-07,Groceries,9,68.74,Asia,False,618.66
9da7938b-1e3f-4cac-ae00-c38f3d80a1d8,3843,2023-12-06,Toys,5,474.68,South America,False,2373.4
5b666bda-ca11-48b5-94b5-f060840000f4,3012,2023-11-01,Groceries,3,7.15,Africa,True,21.45
0c178fbd-c74e-4cef-917b-bf1979423bf6,1130,2023-06-19,Books,4,197.68,Europe,False,790.72
32656956-638f-4171-b718-fbf0cb104f4c,3428,2024-10-07,Toys,6,239.66,Africa,False,1437.96
30616a54-0020-420f-a7ed-3aa6d75622c2,4533,2023-04-30,Toys,6,335.75,Asia,False,2014.5
46fe2939-87e7-4796-8222-373b208cd27a,3375,2023-07-07,Groceries,4,305.16,South America,False,1220.64
ab77cd3b-8e17-40bd-9e36-424e7e2de8e7,2316,2024-10-25,Groceries,9,210.3,Asia,False,1892.7
582fe70c-c1e5-416c-b25c-87264cd483e9,2209,2023-10-11,Groceries,4,389.18,Europe,False,1556.72
02611140-2cab-4659-80a3-a64a132e6ffa,3767,2024-02-25,Toys,6,147.84,Africa,False,887.04
6e73d356-3b8a-4d19-a484-1dc635328ca8,1983,2023-06-12,Books,2,463.17,North America,True,926.34
8263e0c6-0042-4745-8725-9a3ed3978adf,1020,2023-07-21,Home Appliances,8,318.82,Africa,False,2550.56
d649ae23-0686-4582-916e-d2b974858817,4641,2023-05-21,Electronics,4,255.38,Asia,False,1021.52
54f0a7b7-4274-4306-8dff-98f6221a86af,3240,2023-05-04,Books,2,274.85,Africa,False,549.7
5b1a2ea1-4039-412b-9f75-8bd14e8faa5b,1411,2024-06-29,Electronics,6,150.75,North America,False,904.5
2708deb8-3a3b-4c6b-b62d-3d7d6d3d5ba7,3884,2023-03-10,Groceries,7,228.48,Africa,False,1599.36
cd58c5d9-e3f7-417a-a441-f93027874e6d,1850,2024-09-23,Clothing,10,143.75,North America,False,1437.5
8976b02e-3207-4879-997a-88136b534376,4812,2024-08-03,Books,7,464.1,Europe,False,3248.7
8f8c170a-efc2-449f-b707-04909a045f07,2722,2024-07-18,Clothing,6,368.78,Europe,False,2212.68
645e8992-fc8a-4600-8d4b-f35068c26bb4,2820,2023-07-22,Groceries,4,86.3,Asia,False,345.2
fc229b38-bff4-4c0e-bead-fc3fdaf5f53b,3650,2023-04-11,Home Appliances,6,475.96,South America,False,2855.76
839745b4-2edb-4bc1-b6ef-d5a87dac4605,1303,2024-02-25,Electronics,1,267.48,Europe,False,267.48
35ca96ad-2e29-4d2d-82e6-5ff29c02aab6,3392,2024-07-31,Electronics,7,416.8,South America,False,2917.6
91443550-4137-4df8-8aa1-30d9963f4d36,1507,2023-08-30,Electronics,7,11.38,Asia,False,79.66
617c2792-aa0e-44db-99ff-b755f9d0dd3b,3077,2024-04-23,Electronics,8,141.76,Europe,False,1134.08
13469d34-b73d-436c-bdbd-1b2618f9443b,3701,2023-05-25,Groceries,1,16.81,Asia,False,16.81
c43cab28-439b-431b-a99d-46f7cfa7f104,1256,2024-11-29,Electronics,8,320.03,Europe,False,2560.24
032a340a-ed85-4c9b-a1d7-596e26fee618,3873,2023-08-14,Books,5,476.31,Africa,False,2381.55
f9ff2761-4ee6-46b6-98b0-db0811361270,4559,2023-10-17,Groceries,3,26.51,South America,False,79.53
39dd2841-08a7-4c66-8747-054ec073760b,2051,2024-05-25,Clothing,9,271.56,South America,True,2444.04
b0f59894-a9bd-465e-a368-08b657b8deb7,3658,2024-06-03,Toys,8,496.56,South America,False,3972.48
fac8bfe1-cf8e-41d8-8365-939fef66865a,3211,2024-12-14,Clothing,3,454.76,Europe,False,1364.28
6467b7d6-9c9b-49ec-b0b5-dccdb5418cd2,2482,2023-09-11,Books,6,260.29,Africa,False,1561.74
d50e3eb5-2ad8-47d0-97da-89f4ffef14d5,2249,2023-04-02,Books,6,96.26,Europe,False,577.56
ce61733c-039f-4266-97f6-84bbe17b304c,1835,2024-05-06,Toys,9,180.88,South America,False,1627.92
ef9cee70-376b-40dc-96a2-1006c0ad4f67,3386,2023-03-11,Toys,1,419.53,Africa,False,419.53
d0a98e72-fef1-45c8-80c5-f469c0d3fb7e,1969,2024-07-11,Toys,2,341.24,Africa,False,682.48
285f785a-03fa-40b1-a289-b7a2c4c2f73c,3906,2023-07-25,Books,4,259.28,Asia,False,1037.12
ca6e447f-ea23-45e4-b2e2-0db835bb25b9,3129,2023-04-03,Groceries,8,397.03,Asia,False,3176.24
2ad88a07-0343-484b-ac7e-a6f0f9fcbf6e,1297,2023-02-18,Clothing,4,245.66,South America,True,982.64
078e9997-22d2-4fb2-9068-b5ae7a0904cf,1297,2024-04-10,Electronics,6,80.39,Europe,False,482.34
bc6616b7-04b7-42f8-b80c-70de9fe46767,4659,2023-07-20,Electronics,9,296.88,Europe,True,2671.92
16759ec1-49ae-4ac5-8003-27e6803716d9,1647,2024-01-15,Toys,5,440.87,Europe,False,2204.35
10404d0d-87ff-4cc5-b983-cec6ef3f3322,2427,2023-01-23,Home Appliances,6,136.48,South America,False,818.88
f9819384-5ceb-4580-8b3c-3b3877eaf4df,1395,2023-11-27,Books,1,116.01,North America,False,116.01
8d3e9502-f699-43a6-8207-5b1380d6045b,2118,2023-01-17,Home Appliances,8,319.74,North America,False,2557.92
